id	chr	pos	count	state	enriched.pr
184372	chr6	52199800	41	2	1
184373	chr6	52200000	38	2	1
184374	chr6	52200200	26	2	1
184375	chr6	52200400	10	2	1
184376	chr6	52200600	13	2	1
184377	chr6	52200800	19	2	1
184378	chr6	52201000	27	2	1
184379	chr6	52201200	26	2	1
184380	chr6	52201400	11	2	1
184381	chr6	52201600	14	2	1
184382	chr6	52201800	24	2	1
184383	chr6	52202000	35	2	1
184384	chr6	52202200	26	2	1
184385	chr6	52202400	43	2	1
184386	chr6	52202600	50	2	1
184387	chr6	52202800	99	2	1
184388	chr6	52203000	86	2	1
184389	chr6	52203200	75	2	1
184390	chr6	52203400	63	2	1
184391	chr6	52203600	71	2	1
184392	chr6	52203800	41	2	1
184393	chr6	52204000	30	2	1
184394	chr6	52204200	45	2	1
184395	chr6	52204400	22	2	1
184396	chr6	52204600	17	2	1
184397	chr6	52204800	9	1	1
184398	chr6	52205000	5	1	0.9382
184399	chr6	52205200	2	1	0.896
184400	chr6	52205400	7	1	0.9978
184401	chr6	52205600	9	1	1
184402	chr6	52205800	10	1	1
184403	chr6	52206000	8	1	1
184404	chr6	52206200	12	2	1
184405	chr6	52206400	4	1	0.9789
184406	chr6	52206600	15	2	1
184407	chr6	52206800	5	1	0.97
184408	chr6	52207000	4	1	0.9554
184409	chr6	52207200	8	1	0.9999
184410	chr6	52207400	9	1	1
184411	chr6	52207600	11	2	1
184412	chr6	52207800	16	2	1
184413	chr6	52208000	12	2	1
184414	chr6	52208200	33	2	1
184415	chr6	52208400	27	2	1
184416	chr6	52208600	28	2	1
184417	chr6	52208800	39	2	1
184418	chr6	52209000	43	2	1
184419	chr6	52209200	58	2	1
184420	chr6	52209400	46	2	1
184421	chr6	52209600	67	2	1
184422	chr6	52209800	87	2	1
184423	chr6	52210000	83	2	1
184424	chr6	52210200	38	2	1
184425	chr6	52210400	1	1	0.964
184426	chr6	52210600	20	2	1
184427	chr6	52210800	16	2	1
184428	chr6	52211000	27	2	1
184429	chr6	52211200	69	2	1
184430	chr6	52211400	67	2	1
184431	chr6	52211600	36	2	1
184432	chr6	52211800	63	2	1
184433	chr6	52212000	38	2	1
184434	chr6	52212200	36	2	1
184435	chr6	52212400	26	2	1
184436	chr6	52212600	22	2	1
184437	chr6	52212800	32	2	1
184438	chr6	52213000	27	2	1
184439	chr6	52213200	35	2	1
184440	chr6	52213400	27	2	1
184441	chr6	52213600	15	2	1
184442	chr6	52213800	15	2	1
184443	chr6	52214000	27	2	1
184444	chr6	52214200	18	2	1
184445	chr6	52214400	19	2	1
184446	chr6	52214600	19	2	1
184447	chr6	52214800	26	2	1
184448	chr6	52215000	16	2	1
184449	chr6	52215200	32	2	1
184450	chr6	52215400	35	2	1
184451	chr6	52215600	36	2	1
184452	chr6	52215800	38	2	1
184453	chr6	52216000	25	2	1
184454	chr6	52216200	41	2	1
184455	chr6	52216400	23	2	1
184456	chr6	52216600	22	2	1
184457	chr6	52216800	19	2	1
184458	chr6	52217000	7	1	0.9999
184459	chr6	52217200	6	1	0.9987
184460	chr6	52217400	6	1	0.9987
184461	chr6	52217600	11	1	1
184462	chr6	52217800	8	1	1
184463	chr6	52218000	9	1	1
184464	chr6	52218200	11	2	1
184465	chr6	52218400	12	2	1
184466	chr6	52218600	16	2	1
184467	chr6	52218800	16	2	1
184468	chr6	52219000	16	2	1
184469	chr6	52219200	7	1	0.9999
184470	chr6	52219400	6	1	0.9989
184471	chr6	52219600	7	1	0.9999
184472	chr6	52219800	14	2	1
184473	chr6	52220000	23	2	1
184474	chr6	52220200	33	2	1
184475	chr6	52220400	29	2	1
184476	chr6	52220600	20	2	1
184477	chr6	52220800	15	2	1
184478	chr6	52221000	8	1	1
184479	chr6	52221200	7	1	0.9999
184480	chr6	52221400	14	2	1
184481	chr6	52221600	11	2	1
184482	chr6	52221800	12	2	1
184483	chr6	52222000	5	1	0.9866
184484	chr6	52222400	5	1	0.9866
184485	chr6	52222600	9	1	1
184486	chr6	52222800	26	2	1
184487	chr6	52223000	27	2	1
184488	chr6	52223200	36	2	1
184489	chr6	52223400	25	2	1
184490	chr6	52223600	38	2	1
184491	chr6	52223800	43	2	1
184492	chr6	52224000	54	2	1
184493	chr6	52224200	42	2	1
184494	chr6	52224400	38	2	1
184495	chr6	52224600	29	2	1
184496	chr6	52224800	28	2	1
184497	chr6	52225000	16	2	1
184498	chr6	52225200	21	2	1
184499	chr6	52225400	16	2	1
184500	chr6	52225600	16	2	1
184501	chr6	52225800	13	2	1
184502	chr6	52226000	17	2	1
184503	chr6	52226200	16	2	1
184504	chr6	52226400	14	2	1
184505	chr6	52226600	9	2	1
184506	chr6	52226800	19	2	1
184507	chr6	52227000	9	1	1
184508	chr6	52227200	7	1	0.9999
184509	chr6	52227400	10	1	1
184510	chr6	52227600	11	1	1
184511	chr6	52227800	6	1	0.9979
184512	chr6	52228000	7	1	0.994
184513	chr6	52228200	5	1	0.7565
184516	chr6	52228800	8	1	0.9639
184523	chr6	52230200	7	1	0.7522
184526	chr6	52230800	6	1	0.9237
184527	chr6	52231000	7	1	0.998
184528	chr6	52231200	6	1	0.9986
184529	chr6	52231400	12	2	1
184530	chr6	52231600	7	1	0.9999
184531	chr6	52231800	6	1	0.9989
184532	chr6	52232000	9	1	1
184533	chr6	52232200	10	1	1
184534	chr6	52232400	8	1	1
184535	chr6	52232600	11	1	1
184540	chr6	52233600	10	1	1
184541	chr6	52233800	5	1	0.6659
184546	chr6	52234800	10	1	0.9999
184550	chr6	52235800	11	1	1
184554	chr6	52236600	6	1	0.7612
184555	chr6	52236800	5	1	0.8661
184556	chr6	52237000	11	2	1
184557	chr6	52237200	13	2	1
184558	chr6	52237400	1	1	0.6516
184559	chr6	52237600	4	1	0.6279
184560	chr6	52237800	6	1	0.7224
184561	chr6	52238000	2	1	0.6968
184562	chr6	52238400	6	1	0.9307
184563	chr6	52238600	6	1	0.9767
184564	chr6	52238800	5	1	0.9813
184565	chr6	52239000	9	1	1
184566	chr6	52239200	9	1	1
184567	chr6	52239400	2	1	0.8881
184568	chr6	52239600	5	1	0.9278
184569	chr6	52239800	6	1	0.9869
184570	chr6	52240000	14	2	1
184571	chr6	52240200	23	2	1
184572	chr6	52240400	18	2	1
184573	chr6	52240600	12	2	1
184574	chr6	52240800	27	2	1
184575	chr6	52241000	41	2	1
184576	chr6	52241200	33	2	1
184577	chr6	52241400	24	2	1
184578	chr6	52241600	17	2	1
184579	chr6	52241800	11	2	1
184580	chr6	52242000	14	2	1
184581	chr6	52242200	12	2	1
184582	chr6	52242400	22	2	1
184583	chr6	52242600	8	1	1
184584	chr6	52242800	8	1	1
184585	chr6	52243000	7	1	0.9999
184586	chr6	52243200	12	2	1
184592	chr6	52244600	6	1	0.8626
184593	chr6	52244800	15	2	1
184594	chr6	52245000	4	1	0.9358
184595	chr6	52245200	6	1	0.9448
184596	chr6	52245400	2	1	0.8992
184597	chr6	52245600	7	1	0.9929
184598	chr6	52245800	5	1	0.9816
184599	chr6	52246000	5	1	0.984
184600	chr6	52246200	13	2	1
184601	chr6	52246400	4	1	0.9765
184602	chr6	52246600	7	1	0.9969
184603	chr6	52246800	4	1	0.9723
184604	chr6	52247000	6	1	0.9943
184605	chr6	52247200	10	1	1
184606	chr6	52247400	6	1	0.9856
184607	chr6	52247600	6	1	0.9203
184609	chr6	52248200	2	1	0.6036
184610	chr6	52248400	9	1	0.9995
184611	chr6	52248600	3	1	0.8475
184612	chr6	52248800	7	1	0.8701
184622	chr6	52250800	10	1	0.9999
184631	chr6	52253000	6	1	0.7386
184632	chr6	52253200	5	1	0.8526
184633	chr6	52253400	7	1	0.9969
184634	chr6	52253600	11	1	1
184635	chr6	52253800	2	1	0.7935
184636	chr6	52254200	4	1	0.8176
184637	chr6	52254400	8	1	0.9998
184638	chr6	52254600	9	1	1
184639	chr6	52255000	5	1	0.9925
184640	chr6	52255200	6	1	0.9977
184641	chr6	52255400	12	2	1
184642	chr6	52255600	19	2	1
184643	chr6	52255800	15	2	1
184644	chr6	52256000	28	2	1
184645	chr6	52256200	35	2	1
184646	chr6	52256400	21	2	1
184647	chr6	52256600	15	2	1
184648	chr6	52256800	19	2	1
184649	chr6	52257000	18	2	1
184650	chr6	52257200	6	1	0.9989
184651	chr6	52257400	17	2	1
184652	chr6	52257600	15	2	1
184653	chr6	52257800	10	2	1
184654	chr6	52258000	3	1	0.9581
184655	chr6	52258200	9	1	1
184656	chr6	52258400	5	1	0.9938
184657	chr6	52258600	11	2	1
184658	chr6	52258800	18	2	1
184659	chr6	52259000	23	2	1
184660	chr6	52259200	18	2	1
184661	chr6	52259400	23	2	1
184662	chr6	52259600	22	2	1
184663	chr6	52259800	24	2	1
184664	chr6	52260000	32	2	1
184665	chr6	52260200	38	2	1
184666	chr6	52260400	42	2	1
184667	chr6	52260600	42	2	1
184668	chr6	52260800	28	2	1
184669	chr6	52261000	25	2	1
184670	chr6	52261200	27	2	1
184671	chr6	52261400	30	2	1
184672	chr6	52261600	23	2	1
184673	chr6	52261800	40	2	1
184674	chr6	52262000	43	2	1
184675	chr6	52262200	35	2	1
184676	chr6	52262400	17	2	1
184677	chr6	52262600	23	2	1
184678	chr6	52262800	19	2	1
184679	chr6	52263000	27	2	1
184680	chr6	52263200	33	2	1
184681	chr6	52263400	55	2	1
184682	chr6	52263600	54	2	1
184683	chr6	52263800	73	2	1
184684	chr6	52264000	72	2	1
184685	chr6	52264200	47	2	1
184686	chr6	52264400	43	2	1
184687	chr6	52264600	61	2	1
184688	chr6	52264800	55	2	1
184689	chr6	52265000	56	2	1
184690	chr6	52265200	64	2	1
184691	chr6	52265400	81	2	1
184692	chr6	52265600	65	2	1
184693	chr6	52265800	66	2	1
184694	chr6	52266000	68	2	1
184695	chr6	52266200	47	2	1
184696	chr6	52266400	27	2	1
184697	chr6	52266600	51	2	1
184698	chr6	52266800	44	2	1
184699	chr6	52267000	75	2	1
184700	chr6	52267200	83	2	1
184701	chr6	52267400	58	2	1
184702	chr6	52267600	38	2	1
184703	chr6	52267800	46	2	1
184704	chr6	52268000	32	2	1
184705	chr6	52268200	18	2	1
184706	chr6	52268400	16	2	1
184707	chr6	52268600	29	2	1
184708	chr6	52268800	24	2	1
184709	chr6	52269000	22	2	1
184710	chr6	52269200	16	2	1
184711	chr6	52269400	11	2	1
184712	chr6	52269600	17	2	1
184713	chr6	52269800	18	2	1
184714	chr6	52270000	25	2	1
184715	chr6	52270200	17	2	1
184716	chr6	52270400	15	2	1
184717	chr6	52270600	2	1	0.9501
184718	chr6	52270800	10	2	1
184719	chr6	52271000	16	2	1
184720	chr6	52271200	15	2	1
184721	chr6	52271400	19	2	1
184722	chr6	52271600	20	2	1
184723	chr6	52271800	22	2	1
184724	chr6	52272000	44	2	1
184725	chr6	52272200	35	2	1
184726	chr6	52272400	36	2	1
184727	chr6	52272600	33	2	1
184728	chr6	52272800	45	2	1
184729	chr6	52273000	20	2	1
184730	chr6	52273200	30	2	1
184731	chr6	52273400	26	2	1
184732	chr6	52273600	24	2	1
184733	chr6	52273800	19	2	1
184734	chr6	52274000	12	2	1
184735	chr6	52274200	10	2	1
184736	chr6	52274400	9	2	1
184737	chr6	52274600	18	2	1
184738	chr6	52274800	9	1	1
184744	chr6	52276000	10	2	1
184745	chr6	52276200	19	2	1
184746	chr6	52276400	5	1	0.9938
184747	chr6	52276600	12	2	1
184748	chr6	52276800	9	1	1
184752	chr6	52277800	10	1	1
184753	chr6	52278000	6	1	0.9989
184754	chr6	52278200	8	1	0.9999
184755	chr6	52278400	5	1	0.9642
184756	chr6	52278600	5	1	0.9448
184757	chr6	52278800	7	1	0.9407
184767	chr6	52281200	10	1	1
184768	chr6	52281400	8	1	0.9999
184769	chr6	52281600	5	1	0.9596
184770	chr6	52281800	5	1	0.936
184771	chr6	52282000	4	1	0.9283
184772	chr6	52282200	7	1	0.9981
184773	chr6	52282400	6	1	0.9985
184774	chr6	52282600	8	1	0.9992
184830	chr6	52296000	7	1	0.8551
184831	chr6	52296200	3	1	0.8296
184832	chr6	52296400	8	1	0.9818
184843	chr6	52301400	7	1	0.6016
184849	chr6	52302600	8	1	0.9767
184850	chr6	52302800	2	1	0.8573
184851	chr6	52303000	6	1	0.9026
184852	chr6	52303200	5	1	0.8783
184853	chr6	52303400	6	1	0.8703
184854	chr6	52303600	6	1	0.7469
184896	chr6	52315000	6	1	0.7507
184897	chr6	52315200	5	1	0.8604
184898	chr6	52315400	9	1	0.9998
184899	chr6	52315600	6	1	0.8662
184906	chr6	52317000	8	1	0.9187
184909	chr6	52317600	6	1	0.6049
184910	chr6	52317800	3	1	0.6108
184911	chr6	52318000	6	1	0.9331
184912	chr6	52318200	8	1	0.9991
184913	chr6	52318400	2	1	0.9492
184914	chr6	52318600	8	1	0.9999
184915	chr6	52318800	15	2	1
184916	chr6	52319000	6	1	0.9989
184917	chr6	52319200	9	1	1
184918	chr6	52319400	5	1	0.9938
184919	chr6	52319600	9	1	1
184920	chr6	52319800	5	1	0.9925
184921	chr6	52320000	6	1	0.9977
184922	chr6	52320200	12	2	1
184923	chr6	52320400	14	2	1
184924	chr6	52320600	17	2	1
184925	chr6	52320800	17	2	1
184926	chr6	52321000	10	2	1
184927	chr6	52321200	9	1	1
184928	chr6	52321400	6	1	0.9915
184929	chr6	52321800	1	1	0.9556
184930	chr6	52322000	8	1	0.9983
184931	chr6	52322200	6	1	0.8493
184989	chr6	52336200	9	1	0.9937
185088	chr6	52358000	8	1	0.8506
185094	chr6	52359200	8	1	0.8537
185131	chr6	52366800	7	1	0.8467
185132	chr6	52367000	6	1	0.8182
185133	chr6	52367200	5	1	0.6106
185136	chr6	52367800	5	1	0.7139
185137	chr6	52368000	9	1	1
185138	chr6	52368200	7	1	0.9983
185139	chr6	52368400	3	1	0.9197
185140	chr6	52368600	6	1	0.9559
185141	chr6	52368800	6	1	0.9457
185142	chr6	52369000	5	1	0.8568
185143	chr6	52369200	3	1	0.7907
185144	chr6	52369400	7	1	0.8825
185145	chr6	52369600	5	1	0.6217
185148	chr6	52370200	8	1	0.9912
185149	chr6	52370400	6	1	0.9291
185150	chr6	52370800	5	1	0.6232
185155	chr6	52371800	12	2	1
185156	chr6	52372000	11	2	1
185157	chr6	52372200	6	1	0.892
185190	chr6	52379400	8	1	0.9977
185191	chr6	52379600	7	1	0.9825
185233	chr6	52388000	6	1	0.806
185234	chr6	52388200	7	1	0.9474
185235	chr6	52388400	3	1	0.8672
185236	chr6	52388600	5	1	0.9218
185237	chr6	52388800	7	1	0.998
185238	chr6	52389000	6	1	0.9986
185239	chr6	52389200	9	1	1
185240	chr6	52389400	12	2	1
185241	chr6	52389600	9	1	1
185242	chr6	52389800	4	1	0.8561
185243	chr6	52390000	1	1	0.8427
185244	chr6	52390200	8	1	0.9982
185245	chr6	52390400	1	1	0.9556
185246	chr6	52390600	6	1	0.9915
185247	chr6	52390800	15	2	1
185248	chr6	52391000	9	1	1
185253	chr6	52392000	7	1	0.9891
185254	chr6	52392200	6	1	0.9971
185255	chr6	52392400	10	1	1
185256	chr6	52392600	7	1	0.9999
185257	chr6	52392800	6	1	0.9989
185258	chr6	52393000	21	2	1
185259	chr6	52393200	11	2	1
185260	chr6	52393400	7	2	0.9999
185261	chr6	52393600	14	2	1
185262	chr6	52393800	10	2	1
185263	chr6	52394000	7	1	0.9999
185264	chr6	52394200	10	1	1
185265	chr6	52394400	8	1	0.999
185273	chr6	52396000	11	1	1
185274	chr6	52396200	7	1	0.9999
185275	chr6	52396400	7	1	0.9986
185276	chr6	52396600	2	1	0.9373
185277	chr6	52396800	6	1	0.9863
185278	chr6	52397000	6	1	0.9963
185279	chr6	52397200	7	1	0.999
185280	chr6	52397400	4	1	0.9741
185281	chr6	52397600	8	1	0.9947
185292	chr6	52399800	7	1	0.6588
185306	chr6	52402600	9	1	0.994
185313	chr6	52404400	5	1	0.623
185314	chr6	52404600	7	1	0.7222
185323	chr6	52406600	4	1	0.617
185324	chr6	52406800	10	1	1
185325	chr6	52407000	6	1	0.9989
185326	chr6	52407200	10	2	1
185327	chr6	52407400	18	2	1
185328	chr6	52407600	15	2	1
185329	chr6	52407800	20	2	1
185330	chr6	52408000	13	2	1
185331	chr6	52408200	16	2	1
185332	chr6	52408400	16	2	1
185333	chr6	52408600	11	2	1
185334	chr6	52408800	4	1	0.8396
185335	chr6	52409000	3	1	0.8216
185336	chr6	52409200	8	1	0.9993
185337	chr6	52409400	7	1	0.9879
185341	chr6	52410200	7	1	0.684
185346	chr6	52411200	6	1	0.6047
185347	chr6	52411400	5	1	0.6145
185348	chr6	52411600	1	1	0.6388
185349	chr6	52411800	7	1	0.9909
185350	chr6	52412000	6	1	0.9969
185351	chr6	52412200	6	1	0.9982
185352	chr6	52412400	8	1	0.9991
185356	chr6	52413200	6	1	0.8892
185357	chr6	52413400	9	1	1
185358	chr6	52413600	5	1	0.9938
185359	chr6	52413800	9	1	1
185360	chr6	52414000	9	1	1
185361	chr6	52414200	3	1	0.95
185362	chr6	52414400	8	1	0.9905
185393	chr6	52421000	7	1	0.9818
185394	chr6	52421200	7	1	0.9995
185395	chr6	52421400	8	1	0.9994
185400	chr6	52422400	9	1	0.9999
185401	chr6	52422600	6	1	0.9868
185402	chr6	52422800	2	1	0.928
185403	chr6	52423000	6	1	0.9854
185404	chr6	52423200	7	1	0.9975
185405	chr6	52423600	5	1	0.968
185406	chr6	52423800	4	1	0.9539
185407	chr6	52424000	9	1	1
185408	chr6	52424200	6	1	0.975
185409	chr6	52424400	6	1	0.8568
185414	chr6	52425400	6	1	0.9154
185415	chr6	52425600	9	1	1
185416	chr6	52425800	10	1	1
185417	chr6	52426000	9	1	1
185418	chr6	52426200	10	1	1
185419	chr6	52426400	6	1	0.9969
185420	chr6	52426600	5	1	0.9878
185421	chr6	52426800	6	1	0.9919
185422	chr6	52427000	5	1	0.9828
185423	chr6	52427200	6	1	0.9872
185424	chr6	52427400	6	1	0.972
185425	chr6	52427600	3	1	0.8885
185426	chr6	52427800	5	1	0.9335
185427	chr6	52428000	7	1	0.9986
185428	chr6	52428200	8	1	1
185429	chr6	52428400	11	1	1
185443	chr6	52431200	8	1	0.8565
185451	chr6	52432800	6	1	0.8598
185452	chr6	52433000	10	1	1
185496	chr6	52443000	6	1	0.6005
185497	chr6	52443200	7	1	0.6902
185525	chr6	52449200	8	1	0.8595
185549	chr6	52454400	8	1	0.8608
185555	chr6	52455800	7	1	0.9617
185556	chr6	52456200	5	1	0.9729
185557	chr6	52456400	7	1	0.999
185558	chr6	52456600	6	1	0.9971
185559	chr6	52456800	5	1	0.9908
185560	chr6	52457000	6	1	0.9973
185561	chr6	52457200	7	1	0.9998
185562	chr6	52457400	8	1	0.9989
185591	chr6	52463200	6	1	0.8571
185592	chr6	52463400	6	1	0.975
185593	chr6	52463800	8	1	1
185594	chr6	52464000	11	1	1
185595	chr6	52464200	10	1	1
185600	chr6	52465400	5	1	0.7285
185601	chr6	52465600	10	1	1
185602	chr6	52465800	4	1	0.9788
185603	chr6	52466000	9	1	0.9999
185639	chr6	52473600	9	1	0.9993
185640	chr6	52473800	4	1	0.8199
185641	chr6	52474000	6	1	0.7966
185642	chr6	52474200	3	1	0.6004
185643	chr6	52474400	5	1	0.6297
185644	chr6	52474600	5	1	0.6748
185645	chr6	52474800	7	1	0.738
185677	chr6	52481800	6	1	0.8625
185678	chr6	52482000	9	1	0.9996
185679	chr6	52482200	3	1	0.7022
185680	chr6	52482400	3	1	0.6989
185681	chr6	52482600	8	1	0.9692
186621	chr6	52718800	9	1	0.9945
186930	chr6	52791000	10	1	0.9999
187131	chr6	52837600	6	1	0.8519
187132	chr6	52837800	15	2	1
187208	chr6	52855200	8	1	0.9148
187562	chr6	52942200	9	1	0.9937
187808	chr6	52999800	9	1	0.9964
187820	chr6	53002400	9	1	0.9938
187963	chr6	53035000	8	1	0.8624
188103	chr6	53074800	9	1	0.9998
188104	chr6	53075000	5	1	0.9739
188105	chr6	53075200	7	1	0.963
188245	chr6	53108600	6	1	0.7452
188246	chr6	53109000	6	1	0.8767
188247	chr6	53109200	7	1	0.8884
188265	chr6	53113400	8	1	0.8586
188387	chr6	53149600	7	1	0.864
188388	chr6	53149800	3	1	0.8424
188389	chr6	53150000	9	1	0.9999
188390	chr6	53150200	5	1	0.9164
188391	chr6	53150400	5	1	0.8554
188392	chr6	53150600	2	1	0.8139
188393	chr6	53150800	6	1	0.9625
188394	chr6	53151000	6	1	0.9927
188395	chr6	53151200	14	2	1
188396	chr6	53151400	6	1	0.8534
188408	chr6	53153800	8	1	0.8748
188414	chr6	53155000	8	1	0.9986
188415	chr6	53155200	6	1	0.9976
188416	chr6	53155400	6	1	0.9943
188417	chr6	53155600	7	1	0.9779
188481	chr6	53169200	9	1	0.9964
188520	chr6	53178600	6	1	0.8463
188521	chr6	53178800	9	1	0.9995
188524	chr6	53179400	7	1	0.6122
188628	chr6	53202400	11	1	1
188629	chr6	53202600	8	1	0.9998
188630	chr6	53202800	4	1	0.8398
188631	chr6	53203000	3	1	0.822
188632	chr6	53203200	10	1	1
188644	chr6	53205800	6	1	0.9088
188645	chr6	53206000	16	2	1
188697	chr6	53218200	12	2	1
188772	chr6	53234800	7	1	0.8741
188773	chr6	53235000	2	1	0.8419
188774	chr6	53235200	8	1	0.9998
188775	chr6	53235400	8	1	1
188776	chr6	53235600	10	2	1
188777	chr6	53235800	11	2	1
188778	chr6	53236000	13	2	1
188779	chr6	53236200	17	2	1
188780	chr6	53236400	13	2	1
188781	chr6	53236600	26	2	1
188782	chr6	53236800	15	2	1
188783	chr6	53237000	6	1	0.9987
188784	chr6	53237200	6	1	0.9987
188785	chr6	53237400	20	2	1
188786	chr6	53237600	27	2	1
188787	chr6	53237800	17	2	1
188788	chr6	53238000	32	2	1
188789	chr6	53238200	20	2	1
188790	chr6	53238400	10	2	1
188791	chr6	53238600	38	2	1
188792	chr6	53238800	29	2	1
188793	chr6	53239000	17	2	1
188794	chr6	53239200	12	2	1
188795	chr6	53239400	20	2	1
188796	chr6	53239600	12	2	1
188797	chr6	53239800	4	1	0.8396
188798	chr6	53240000	3	1	0.8216
188799	chr6	53240200	9	1	0.9994
188800	chr6	53240400	5	1	0.6019
188944	chr6	53272600	10	1	0.9999
188989	chr6	53282600	8	1	0.9989
188990	chr6	53282800	9	1	1
189093	chr6	53307600	9	1	0.996
189220	chr6	53337600	7	1	0.6802
189297	chr6	53360400	8	1	0.9994
189298	chr6	53360600	9	1	1
189379	chr6	53379000	8	1	0.9988
189380	chr6	53379200	8	1	0.9992
189420	chr6	53388400	8	1	0.8626
189558	chr6	53421800	7	1	0.6896
189631	chr6	53445800	8	1	0.9988
189632	chr6	53446000	8	1	0.9987
189766	chr6	53478200	6	1	0.6008
189767	chr6	53478400	1	1	0.622
189768	chr6	53478600	8	1	0.9606
190167	chr6	53569000	6	1	0.6554
190168	chr6	53569200	7	1	0.7641
190299	chr6	53599600	8	1	0.8783
190371	chr6	53616400	8	1	0.8483
190403	chr6	53624200	8	1	0.9054
190433	chr6	53631000	11	1	1
190578	chr6	53665600	8	1	0.8776
190590	chr6	53668400	9	1	0.9966
190687	chr6	53691800	7	1	0.9276
190688	chr6	53692000	7	1	0.927
190760	chr6	53709200	8	1	0.9937
190761	chr6	53709400	5	1	0.9688
190762	chr6	53709600	7	1	0.959
190795	chr6	53716200	8	1	0.8614
190885	chr6	53744400	9	1	0.9998
190886	chr6	53744600	4	1	0.9788
190887	chr6	53744800	8	1	1
190888	chr6	53745000	8	1	1
190889	chr6	53745200	17	2	1
190890	chr6	53745400	12	2	1
190891	chr6	53745600	4	1	0.6132
190903	chr6	53748200	8	1	0.8603
190920	chr6	53751800	6	1	0.7454
190921	chr6	53752000	5	1	0.845
190922	chr6	53752200	6	1	0.9725
190923	chr6	53752400	8	1	0.9993
190924	chr6	53752600	6	1	0.912
190939	chr6	53756000	7	1	0.9822
190940	chr6	53756200	12	2	1
190941	chr6	53756400	9	1	1
190942	chr6	53756600	7	1	0.9988
190943	chr6	53756800	2	1	0.9477
190944	chr6	53757000	8	1	0.9983
190945	chr6	53757200	6	1	0.8754
190991	chr6	53766800	9	1	1
190992	chr6	53767000	9	1	1
190993	chr6	53767200	6	1	0.9989
190994	chr6	53767400	13	2	1
190995	chr6	53767600	18	2	1
190996	chr6	53767800	27	2	1
190997	chr6	53768000	23	2	1
190998	chr6	53768200	12	2	1
190999	chr6	53768400	23	2	1
191000	chr6	53768600	25	2	1
191001	chr6	53768800	36	2	1
191002	chr6	53769000	26	2	1
191003	chr6	53769200	53	2	1
191004	chr6	53769400	53	2	1
191005	chr6	53769600	48	2	1
191006	chr6	53769800	45	2	1
191007	chr6	53770000	47	2	1
191008	chr6	53770200	32	2	1
191009	chr6	53770400	34	2	1
191010	chr6	53770600	46	2	1
191011	chr6	53770800	37	2	1
191012	chr6	53771000	32	2	1
191013	chr6	53771200	21	2	1
191014	chr6	53771400	22	2	1
191015	chr6	53771600	17	2	1
191016	chr6	53771800	17	2	1
191017	chr6	53772000	11	2	1
191018	chr6	53772200	16	2	1
191019	chr6	53772400	12	2	1
191020	chr6	53772600	4	1	0.9789
191021	chr6	53772800	12	2	1
191022	chr6	53773000	2	1	0.9491
191023	chr6	53773200	7	1	0.9989
191024	chr6	53773400	10	1	1
191240	chr6	53824000	7	1	0.9599
191241	chr6	53824200	5	1	0.971
191242	chr6	53824400	7	1	0.9972
191243	chr6	53824600	7	1	0.9802
191271	chr6	53831000	12	2	1
191336	chr6	53846400	11	1	1
191586	chr6	53904400	6	1	0.8426
191587	chr6	53904600	8	1	0.9925
191588	chr6	53904800	5	1	0.7888
191589	chr6	53905000	4	1	0.623
191590	chr6	53905200	1	1	0.6117
191591	chr6	53905400	6	1	0.8249
191592	chr6	53905600	7	1	0.8555
191601	chr6	53907400	7	1	0.6611
191617	chr6	53911000	9	1	0.9955
191621	chr6	53911800	9	1	0.9957
191675	chr6	53923200	9	1	0.994
191696	chr6	53927800	5	1	0.691
191697	chr6	53928000	9	1	0.9977
191717	chr6	53932600	8	1	0.8457
191731	chr6	53935600	9	1	0.9989
191732	chr6	53935800	4	1	0.7886
191733	chr6	53936000	6	1	0.7567
191737	chr6	53936800	6	1	0.9223
191738	chr6	53937000	9	1	1
191739	chr6	53937200	3	1	0.9507
191740	chr6	53937400	7	1	0.9914
191741	chr6	53937600	3	1	0.9499
191742	chr6	53937800	7	1	0.9989
191743	chr6	53938000	9	1	1
191744	chr6	53938400	6	1	0.9784
191745	chr6	53938600	5	1	0.8773
191746	chr6	53938800	5	1	0.8008
191747	chr6	53939000	4	1	0.7452
191748	chr6	53939200	7	1	0.7918
191874	chr6	53968400	6	1	0.8528
191875	chr6	53968600	7	1	0.988
191876	chr6	53968800	6	1	0.974
191877	chr6	53969000	4	1	0.897
191878	chr6	53969200	7	1	0.9072
191963	chr6	53988200	9	1	1
191964	chr6	53988400	10	2	1
191965	chr6	53988600	11	2	1
191966	chr6	53988800	12	2	1
191967	chr6	53989000	16	2	1
191968	chr6	53989200	13	2	1
191969	chr6	53989400	24	2	1
191970	chr6	53989600	22	2	1
191971	chr6	53989800	27	2	1
191972	chr6	53990000	27	2	1
191973	chr6	53990200	40	2	1
191974	chr6	53990400	19	2	1
191975	chr6	53990600	14	2	1
191976	chr6	53990800	10	2	1
191977	chr6	53991000	7	1	0.9999
191978	chr6	53991200	9	1	1
191979	chr6	53991400	9	1	1
191980	chr6	53991600	3	1	0.9581
191981	chr6	53991800	9	1	1
191982	chr6	53992000	5	1	0.9936
191983	chr6	53992200	7	1	0.9996
191984	chr6	53992400	6	1	0.996
191985	chr6	53992600	6	1	0.9834
191986	chr6	53992800	6	1	0.9215
191987	chr6	53993000	3	1	0.6138
