id	chr	pos	count	state	enriched.pr
184234	chr6	52172200	24.1745	2	1
184235	chr6	52172400	31.8384	2	1
184236	chr6	52172600	15.2986	2	1
184237	chr6	52172800	30.2401	2	1
184238	chr6	52173000	16.1534	2	1
184239	chr6	52173200	5.0995	2	1
184240	chr6	52173400	4.0515	2	1
184241	chr6	52173600	12.3771	2	1
184242	chr6	52173800	8.4075	2	1
184243	chr6	52174000	17.3654	2	1
184244	chr6	52174200	32.5	2	1
184245	chr6	52174400	24.2857	2	1
184246	chr6	52174600	24.5609	2	1
184247	chr6	52174800	23.0445	2	1
184248	chr6	52175000	24.9473	2	1
184249	chr6	52175200	19.4614	2	1
184250	chr6	52175400	35.89	2	1
184251	chr6	52175600	38.5364	2	1
184252	chr6	52175800	38.2612	2	1
184253	chr6	52176000	42.1488	2	1
184254	chr6	52176200	25.8841	2	1
184255	chr6	52176400	17.0902	2	1
184256	chr6	52176600	19.6546	2	1
184257	chr6	52176800	27.0141	2	1
184258	chr6	52177000	24.2857	2	1
184259	chr6	52177200	21.3349	2	1
184260	chr6	52177400	14.3618	2	1
184261	chr6	52177600	15.9602	2	1
184262	chr6	52177800	18.3314	2	1
184263	chr6	52178000	4.4087	2	1
184264	chr6	52178200	4.2447	2	1
184265	chr6	52178400	18.6066	2	1
184266	chr6	52178600	26.5457	2	1
184267	chr6	52178800	30.9837	2	1
184268	chr6	52179000	32.1136	2	1
184269	chr6	52179200	26.1593	2	1
184270	chr6	52179400	36.6628	2	1
184271	chr6	52179600	55.6558	2	1
184272	chr6	52179800	48.7647	2	1
184273	chr6	52180000	48.5715	2	1
184274	chr6	52180200	36.1944	2	1
184275	chr6	52180400	36.856	2	1
184276	chr6	52180600	34.0984	2	1
184277	chr6	52180800	21.9146	2	1
184278	chr6	52181000	13.3138	2	1
184279	chr6	52181200	6.4227	2	1
184280	chr6	52181400	8.6827	2	1
184281	chr6	52181600	21.6394	2	1
184282	chr6	52181800	12.459	2	1
184283	chr6	52182000	41.5691	2	1
184284	chr6	52182200	35.5328	2	1
184285	chr6	52182400	34.76	2	1
184286	chr6	52182600	34.9532	2	1
184287	chr6	52182800	34.0164	2	1
184288	chr6	52183000	41.7623	2	1
184289	chr6	52183200	39.3092	2	1
184290	chr6	52183400	49.0399	2	1
184291	chr6	52183600	36.2764	2	1
184292	chr6	52183800	40.5211	2	1
184293	chr6	52184000	53.671	2	1
184294	chr6	52184200	38.3432	2	1
184295	chr6	52184400	39.116	2	1
184296	chr6	52184600	40.5211	2	1
184297	chr6	52184800	28.9169	2	1
184298	chr6	52185000	28.5305	2	1
184299	chr6	52185200	23.8993	2	1
184300	chr6	52185400	17.0082	2	1
184301	chr6	52185600	10.8607	2	1
184302	chr6	52185800	5.1815	2	1
184303	chr6	52186000	7.0843	2	1
184304	chr6	52186200	7.3595	2	1
184305	chr6	52186400	10.8607	2	1
184306	chr6	52186600	9.0691	2	1
184307	chr6	52186800	10.3923	2	1
184308	chr6	52187000	11.5223	2	1
184309	chr6	52187200	10.3923	2	1
184310	chr6	52187400	4.7131	2	1
184311	chr6	52187600	9.7307	2	1
184312	chr6	52187800	11.5223	2	1
184313	chr6	52188000	8.4075	2	1
184314	chr6	52188200	7.7459	2	1
184315	chr6	52188400	4.7131	2	1
184316	chr6	52188600	2.5351	2	0.9994
184317	chr6	52188800	5.0995	2	1
184318	chr6	52189000	6.8911	2	1
184319	chr6	52189200	8.8759	2	1
184320	chr6	52189400	11.7155	2	1
184321	chr6	52189600	21.7213	2	1
184322	chr6	52189800	25.2225	2	1
184323	chr6	52190000	26.2705	2	1
184324	chr6	52190200	17.3654	2	1
184325	chr6	52190400	16.815	2	1
184326	chr6	52190600	16.1534	2	1
184327	chr6	52190800	16.6218	2	1
184328	chr6	52191000	22.9626	2	1
184329	chr6	52191200	17.7518	2	1
184330	chr6	52191400	25.6089	2	1
184331	chr6	52191600	21.253	2	1
184332	chr6	52191800	9.5375	2	1
184333	chr6	52192000	6.4227	2	1
184334	chr6	52192200	5.0995	2	1
184335	chr6	52192400	15.2986	2	1
184336	chr6	52192600	9.3443	2	1
184337	chr6	52192800	19.6546	2	1
184338	chr6	52193000	12.8455	2	1
184339	chr6	52193200	22.9626	2	1
184340	chr6	52193400	23.4309	2	1
184341	chr6	52193600	39.3092	2	1
184342	chr6	52193800	33.548	2	1
184343	chr6	52194000	27.2073	2	1
184344	chr6	52194200	14.2506	2	1
184345	chr6	52194400	28.2553	2	1
184346	chr6	52194600	23.4309	2	1
184347	chr6	52194800	30.9017	2	1
184348	chr6	52195000	42.2307	2	1
184349	chr6	52195200	55.6558	2	1
184350	chr6	52195400	45.2635	2	1
184351	chr6	52195600	37.3244	2	1
184352	chr6	52195800	23.2377	2	1
184353	chr6	52196000	31.3701	2	1
184354	chr6	52196200	37.4064	2	1
184355	chr6	52196400	47.0551	2	1
184356	chr6	52196600	39.3092	2	1
184357	chr6	52196800	34.0984	2	1
184358	chr6	52197000	32.3068	2	1
184359	chr6	52197200	11.3291	2	1
184360	chr6	52197400	9.0691	2	1
184361	chr6	52197600	17.0902	2	1
184362	chr6	52197800	21.7213	2	1
184363	chr6	52198000	13.0094	2	1
184364	chr6	52198200	28.9169	2	1
184365	chr6	52198400	37.5996	2	1
184366	chr6	52198600	28.7237	2	1
184367	chr6	52198800	30.7085	2	1
184368	chr6	52199000	24.9473	2	1
184369	chr6	52199200	25.6089	2	1
184370	chr6	52199400	22.301	2	1
184371	chr6	52199600	22.8513	2	1
184372	chr6	52199800	25.4157	2	1
184373	chr6	52200000	24.2857	2	1
184374	chr6	52200200	13.7822	2	1
184375	chr6	52200400	5.7611	2	1
184376	chr6	52200600	7.7459	2	1
184377	chr6	52200800	11.7155	2	1
184378	chr6	52201000	15.2986	2	1
184379	chr6	52201200	13.7822	2	1
184380	chr6	52201400	6.4227	2	1
184381	chr6	52201600	6.6979	2	1
184382	chr6	52201800	13.3138	2	1
184383	chr6	52202000	22.301	2	1
184384	chr6	52202200	15.4918	2	1
184385	chr6	52202400	26.7389	2	1
184386	chr6	52202600	30.5153	2	1
184387	chr6	52202800	62.0785	2	1
184388	chr6	52203000	53.4778	2	1
184389	chr6	52203200	43.6359	2	1
184390	chr6	52203400	39.9708	2	1
184391	chr6	52203600	43.5539	2	1
184392	chr6	52203800	25.4157	2	1
184393	chr6	52204000	18.1382	2	1
184394	chr6	52204200	28.9169	2	1
184395	chr6	52204400	11.9907	2	1
184396	chr6	52204600	10.3923	2	1
184397	chr6	52204800	5.0995	2	0.9996
184399	chr6	52205200	0.4684	2	0.9493
184400	chr6	52205400	2.9216	2	0.9783
184401	chr6	52205600	4.2447	2	0.9987
184402	chr6	52205800	5.7611	2	1
184403	chr6	52206000	2.7284	2	0.9995
184404	chr6	52206200	5.3747	2	1
184405	chr6	52206400	1.7916	2	0.9986
184406	chr6	52206600	7.3595	2	1
184407	chr6	52206800	2.4532	2	0.9956
184408	chr6	52207000	0.9368	2	0.9935
184409	chr6	52207200	4.4379	2	0.9997
184410	chr6	52207400	4.2447	2	1
184411	chr6	52207600	5.5679	2	1
184412	chr6	52207800	9.7307	2	1
184413	chr6	52208000	7.0843	2	1
184414	chr6	52208200	20.123	2	1
184415	chr6	52208400	17.0082	2	1
184416	chr6	52208600	16.815	2	1
184417	chr6	52208800	24.9473	2	1
184418	chr6	52209000	27.5937	2	1
184419	chr6	52209200	37.5176	2	1
184420	chr6	52209400	27.0141	2	1
184421	chr6	52209600	43.4719	2	1
184422	chr6	52209800	53.2846	2	1
184423	chr6	52210000	53.2026	2	1
184424	chr6	52210200	24.2857	2	1
184426	chr6	52210600	12.3771	2	1
184427	chr6	52210800	9.7307	2	1
184428	chr6	52211000	15.2986	2	1
184429	chr6	52211200	39.6663	2	1
184430	chr6	52211400	41.7623	2	1
184431	chr6	52211600	19.5434	2	1
184432	chr6	52211800	39.9708	2	1
184433	chr6	52212000	24.2857	2	1
184434	chr6	52212200	22.1078	2	1
184435	chr6	52212400	16.3466	2	1
184436	chr6	52212600	13.7003	2	1
184437	chr6	52212800	20.3162	2	1
184438	chr6	52213000	16.1534	2	1
184439	chr6	52213200	21.4462	2	1
184440	chr6	52213400	16.1534	2	1
184441	chr6	52213600	8.2143	2	1
184442	chr6	52213800	3.9403	2	0.9999
184443	chr6	52214000	13.589	2	1
184444	chr6	52214200	10.1991	2	1
184445	chr6	52214400	10.8607	2	1
184446	chr6	52214600	11.7155	2	1
184447	chr6	52214800	15.4918	2	1
184448	chr6	52215000	8.0211	2	1
184449	chr6	52215200	19.4614	2	1
184450	chr6	52215400	21.4462	2	1
184451	chr6	52215600	22.9626	2	1
184452	chr6	52215800	20.8665	2	1
184453	chr6	52216000	11.411	2	1
184454	chr6	52216200	24.5609	2	1
184455	chr6	52216400	11.7974	2	1
184456	chr6	52216600	13.7003	2	1
184457	chr6	52216800	11.7155	2	1
184458	chr6	52217000	2.9216	2	0.9988
184459	chr6	52217200	3.1148	2	0.9979
184460	chr6	52217400	1.4052	2	0.9964
184461	chr6	52217600	6.4227	2	1
184462	chr6	52217800	4.4379	2	1
184463	chr6	52218000	3.3899	2	0.9998
184464	chr6	52218200	6.4227	2	1
184465	chr6	52218400	5.3747	2	1
184466	chr6	52218600	8.8759	2	1
184467	chr6	52218800	8.8759	2	1
184468	chr6	52219000	8.0211	2	1
184469	chr6	52219200	2.9216	2	0.999
184470	chr6	52219400	2.26	2	0.9984
184471	chr6	52219600	3.7764	2	0.9997
184472	chr6	52219800	7.5527	2	1
184473	chr6	52220000	9.2331	2	1
184474	chr6	52220200	19.2682	2	1
184475	chr6	52220400	17.4766	2	1
184476	chr6	52220600	9.8127	2	1
184477	chr6	52220800	8.2143	2	1
184478	chr6	52221000	2.7284	2	0.9993
184479	chr6	52221200	2.9216	2	0.9994
184480	chr6	52221400	6.6979	2	1
184481	chr6	52221600	3.0035	2	0.9997
184482	chr6	52221800	7.0843	2	1
184483	chr6	52222000	2.4532	2	0.9954
184484	chr6	52222400	0.7436	2	0.993
184485	chr6	52222600	5.0995	2	0.9999
184486	chr6	52222800	14.637	2	1
184487	chr6	52223000	15.2986	2	1
184488	chr6	52223200	22.1078	2	1
184489	chr6	52223400	15.685	2	1
184490	chr6	52223600	20.8665	2	1
184491	chr6	52223800	25.8841	2	1
184492	chr6	52224000	29.7424	2	1
184493	chr6	52224200	25.2225	2	1
184494	chr6	52224400	20.8665	2	1
184495	chr6	52224600	17.4766	2	1
184496	chr6	52224800	17.6698	2	1
184497	chr6	52225000	9.7307	2	1
184498	chr6	52225200	11.3291	2	1
184499	chr6	52225400	8.8759	2	1
184500	chr6	52225600	8.8759	2	1
184501	chr6	52225800	7.7459	2	1
184502	chr6	52226000	8.6827	2	1
184503	chr6	52226200	9.7307	2	1
184504	chr6	52226400	8.4075	2	1
184505	chr6	52226600	5.0995	2	1
184506	chr6	52226800	11.7155	2	1
184507	chr6	52227000	4.2447	2	0.9999
184508	chr6	52227200	3.7764	2	0.9994
184509	chr6	52227400	4.9063	2	0.9967
184510	chr6	52227600	0.4391	2	0.7879
184511	chr6	52227800	3.1148	2	0.7613
184512	chr6	52228000	3.7764	2	0.7049
184529	chr6	52231400	4.5199	2	0.7921
184530	chr6	52231600	2.9216	2	0.7939
184531	chr6	52231800	0.5504	2	0.7894
184532	chr6	52232000	4.2447	2	0.8364
184533	chr6	52232200	2.3419	2	0.8173
184534	chr6	52232400	0.164	2	0.8081
184535	chr6	52232600	5.5679	2	0.8475
184546	chr6	52234800	5.7611	2	0.7693
184547	chr6	52235000	1.13	2	0.667
184549	chr6	52235600	1.13	2	0.6845
184550	chr6	52235800	5.5679	2	0.862
184554	chr6	52236600	3.1148	2	0.8741
184555	chr6	52236800	2.4532	2	0.9278
184556	chr6	52237000	6.4227	2	1
184557	chr6	52237200	7.7459	2	1
184565	chr6	52239000	5.0995	2	0.9793
184566	chr6	52239200	4.2447	2	0.9821
184567	chr6	52239400	0.4684	2	0.955
184569	chr6	52239800	3.1148	2	0.9853
184570	chr6	52240000	8.4075	2	1
184571	chr6	52240200	10.9427	2	1
184572	chr6	52240400	10.1991	2	1
184573	chr6	52240600	7.0843	2	1
184574	chr6	52240800	17.0082	2	1
184575	chr6	52241000	24.5609	2	1
184576	chr6	52241200	19.2682	2	1
184577	chr6	52241400	12.459	2	1
184578	chr6	52241600	10.3923	2	1
184579	chr6	52241800	3.0035	2	0.9997
184580	chr6	52242000	6.6979	2	1
184581	chr6	52242200	7.0843	2	1
184582	chr6	52242400	13.7003	2	1
184583	chr6	52242600	2.7284	2	0.9995
184584	chr6	52242800	4.4379	2	1
184585	chr6	52243000	3.7764	2	0.9999
184586	chr6	52243200	7.0843	2	1
184587	chr6	52243400	1.13	2	0.6157
184592	chr6	52244600	3.1148	2	0.8041
184593	chr6	52244800	9.0691	2	1
184594	chr6	52245000	1.7916	2	0.9752
184595	chr6	52245200	3.1148	2	0.9683
184596	chr6	52245400	0.4684	2	0.9531
184597	chr6	52245600	3.7764	2	0.9608
184598	chr6	52245800	1.5984	2	0.9511
184599	chr6	52246000	0.7436	2	0.9551
184600	chr6	52246200	7.7459	2	1
184601	chr6	52246400	1.7916	2	0.9887
184602	chr6	52246600	2.9216	2	0.9865
184603	chr6	52246800	0.9368	2	0.983
184604	chr6	52247000	3.1148	2	0.9922
184605	chr6	52247200	5.7611	2	0.9971
184606	chr6	52247400	3.1148	2	0.821
184634	chr6	52253600	6.4227	2	0.9952
184636	chr6	52254200	1.7916	2	0.9834
184637	chr6	52254400	3.5831	2	0.9967
184638	chr6	52254600	5.0995	2	0.9998
184639	chr6	52255000	1.5984	2	0.9974
184640	chr6	52255200	3.1148	2	0.9989
184641	chr6	52255400	6.2295	2	1
184642	chr6	52255600	11.7155	2	1
184643	chr6	52255800	5.6499	2	1
184644	chr6	52256000	16.815	2	1
184645	chr6	52256200	22.301	2	1
184646	chr6	52256400	12.1839	2	1
184647	chr6	52256600	5.6499	2	1
184648	chr6	52256800	10.8607	2	1
184649	chr6	52257000	9.3443	2	1
184650	chr6	52257200	3.1148	2	0.9998
184651	chr6	52257400	10.3923	2	1
184652	chr6	52257600	5.6499	2	1
184653	chr6	52257800	4.9063	2	0.9999
184655	chr6	52258200	5.0995	2	0.9998
184656	chr6	52258400	0.7436	2	0.9967
184657	chr6	52258600	4.7131	2	0.9999
184658	chr6	52258800	7.6347	2	1
184659	chr6	52259000	12.6522	2	1
184660	chr6	52259200	10.1991	2	1
184661	chr6	52259400	12.6522	2	1
184662	chr6	52259600	11.1359	2	1
184663	chr6	52259800	14.1686	2	1
184664	chr6	52260000	18.6066	2	1
184665	chr6	52260200	20.8665	2	1
184666	chr6	52260400	23.5129	2	1
184667	chr6	52260600	25.2225	2	1
184668	chr6	52260800	17.6698	2	1
184669	chr6	52261000	15.685	2	1
184670	chr6	52261200	13.589	2	1
184671	chr6	52261400	18.1382	2	1
184672	chr6	52261600	13.507	2	1
184673	chr6	52261800	25.6089	2	1
184674	chr6	52262000	27.5937	2	1
184675	chr6	52262200	20.5914	2	1
184676	chr6	52262400	6.1183	2	1
184677	chr6	52262600	14.3618	2	1
184678	chr6	52262800	10.0059	2	1
184679	chr6	52263000	15.2986	2	1
184680	chr6	52263200	20.123	2	1
184681	chr6	52263400	33.8232	2	1
184682	chr6	52263600	34.0164	2	1
184683	chr6	52263800	44.8771	2	1
184684	chr6	52264000	45.9251	2	1
184685	chr6	52264200	28.5305	2	1
184686	chr6	52264400	26.7389	2	1
184687	chr6	52264600	38.6476	2	1
184688	chr6	52264800	32.9684	2	1
184689	chr6	52265000	31.9204	2	1
184690	chr6	52265200	36.3584	2	1
184691	chr6	52265400	51.0246	2	1
184692	chr6	52265600	39.5844	2	1
184693	chr6	52265800	39.3912	2	1
184694	chr6	52266000	42.4239	2	1
184695	chr6	52266200	27.6757	2	1
184696	chr6	52266400	14.4438	2	1
184697	chr6	52266600	31.1769	2	1
184698	chr6	52266800	25.6909	2	1
184699	chr6	52267000	46.2003	2	1
184700	chr6	52267200	50.6382	2	1
184701	chr6	52267400	34.0984	2	1
184702	chr6	52267600	24.2857	2	1
184703	chr6	52267800	29.5785	2	1
184704	chr6	52268000	20.3162	2	1
184705	chr6	52268200	10.1991	2	1
184706	chr6	52268400	8.8759	2	1
184707	chr6	52268600	18.3314	2	1
184708	chr6	52268800	9.8946	2	1
184709	chr6	52269000	10.2811	2	1
184710	chr6	52269200	8.0211	2	1
184711	chr6	52269400	6.4227	2	1
184712	chr6	52269600	8.6827	2	1
184713	chr6	52269800	9.3443	2	1
184714	chr6	52270000	12.2658	2	1
184715	chr6	52270200	9.5375	2	1
184716	chr6	52270400	9.0691	2	1
184718	chr6	52270800	4.0515	2	0.9996
184719	chr6	52271000	9.7307	2	1
184720	chr6	52271200	7.3595	2	1
184721	chr6	52271400	7.4415	2	1
184722	chr6	52271600	11.5223	2	1
184723	chr6	52271800	11.9907	2	1
184724	chr6	52272000	26.5457	2	1
184725	chr6	52272200	16.3174	2	1
184726	chr6	52272400	22.9626	2	1
184727	chr6	52272600	20.9778	2	1
184728	chr6	52272800	28.9169	2	1
184729	chr6	52273000	8.9579	2	1
184730	chr6	52273200	18.1382	2	1
184731	chr6	52273400	15.4918	2	1
184732	chr6	52273600	14.1686	2	1
184733	chr6	52273800	10.8607	2	1
184734	chr6	52274000	7.0843	2	1
184735	chr6	52274200	4.0515	2	1
184736	chr6	52274400	5.0995	2	1
184737	chr6	52274600	9.3443	2	1
184738	chr6	52274800	4.2447	2	0.9643
184744	chr6	52276000	4.9063	2	0.9927
184745	chr6	52276200	10.8607	2	1
184767	chr6	52281200	5.7611	2	0.9313
184768	chr6	52281400	4.4379	2	0.9057
184915	chr6	52318800	7.3595	2	0.9999
184916	chr6	52319000	2.26	2	0.9927
184917	chr6	52319200	2.5351	2	0.9897
184918	chr6	52319400	1.5984	2	0.9884
184919	chr6	52319600	4.2447	2	0.995
184920	chr6	52319800	2.4532	2	0.9905
184921	chr6	52320000	0.5504	2	0.9884
184922	chr6	52320200	6.2295	2	1
184923	chr6	52320400	8.4075	2	1
184924	chr6	52320600	8.6827	2	1
184925	chr6	52320800	9.5375	2	1
184926	chr6	52321000	4.9063	2	0.9999
184927	chr6	52321200	4.2447	2	0.9921
184928	chr6	52321400	2.26	2	0.865
184930	chr6	52322000	4.4379	2	0.7902
185238	chr6	52389000	3.1148	2	0.8468
185239	chr6	52389200	5.0995	2	0.9987
185240	chr6	52389400	7.0843	2	1
185241	chr6	52389600	4.2447	2	0.9991
185242	chr6	52389800	1.7916	2	0.9858
185244	chr6	52390200	2.7284	2	0.9785
185246	chr6	52390600	3.1148	2	0.9911
185247	chr6	52390800	9.0691	2	1
185248	chr6	52391000	2.5351	1	0.6003
185255	chr6	52392400	5.7611	2	0.982
185257	chr6	52392800	0.5504	2	0.9699
185258	chr6	52393000	13.0387	2	1
185259	chr6	52393200	6.4227	2	1
185260	chr6	52393400	3.7764	2	0.9999
185261	chr6	52393600	8.4075	2	1
185262	chr6	52393800	5.7611	2	0.9989
185324	chr6	52406800	5.7611	2	0.9986
185325	chr6	52407000	3.1148	2	0.9993
185326	chr6	52407200	4.9063	2	1
185327	chr6	52407400	11.0539	2	1
185328	chr6	52407600	7.3595	2	1
185329	chr6	52407800	10.6675	2	1
185330	chr6	52408000	7.7459	2	1
185331	chr6	52408200	6.3115	2	1
185332	chr6	52408400	8.8759	2	1
185333	chr6	52408600	6.4227	2	0.9999
185415	chr6	52425600	4.2447	1	0.679
185416	chr6	52425800	4.0515	1	0.664
185452	chr6	52433000	5.7611	1	0.6515
185592	chr6	52463400	3.1148	2	0.6183
185593	chr6	52463800	2.7284	2	0.7876
185594	chr6	52464000	4.7131	2	0.9416
185595	chr6	52464200	4.9063	2	0.9373
187132	chr6	52837800	7.3595	2	0.9915
188394	chr6	53151000	2.26	2	0.6455
188395	chr6	53151200	6.6979	2	0.9686
188628	chr6	53202400	4.7131	2	0.9064
188629	chr6	53202600	4.4379	2	0.9202
188631	chr6	53203000	1.13	2	0.8685
188632	chr6	53203200	5.7611	2	0.9094
188644	chr6	53205800	3.1148	2	0.7668
188645	chr6	53206000	9.7307	2	1
188697	chr6	53218200	7.0843	2	0.978
188774	chr6	53235200	4.4379	2	0.9651
188775	chr6	53235400	2.7284	2	0.9821
188776	chr6	53235600	4.0515	2	0.9985
188777	chr6	53235800	6.4227	2	1
188778	chr6	53236000	7.7459	2	1
188779	chr6	53236200	9.5375	2	1
188780	chr6	53236400	5.1815	2	1
188781	chr6	53236600	15.4918	2	1
188782	chr6	53236800	9.0691	2	1
188783	chr6	53237000	2.26	2	0.9926
188785	chr6	53237400	8.1031	2	1
188786	chr6	53237600	16.1534	2	1
188787	chr6	53237800	9.5375	2	1
188788	chr6	53238000	18.6066	2	1
188789	chr6	53238200	11.5223	2	1
188790	chr6	53238400	4.0515	2	1
188791	chr6	53238600	19.157	2	1
188792	chr6	53238800	18.3314	2	1
188793	chr6	53239000	9.5375	2	1
188794	chr6	53239200	4.5199	2	1
188795	chr6	53239400	12.3771	2	1
188796	chr6	53239600	7.0843	2	1
188990	chr6	53282800	4.2447	2	0.8881
190887	chr6	53744800	3.5831	2	0.8419
190888	chr6	53745000	4.4379	2	0.9938
190889	chr6	53745200	9.5375	2	1
190890	chr6	53745400	7.0843	2	1
190939	chr6	53756000	2.9216	2	0.6223
190940	chr6	53756200	5.3747	2	0.9895
190941	chr6	53756400	4.2447	2	0.9881
190942	chr6	53756600	2.9216	2	0.9419
190944	chr6	53757000	3.5831	2	0.7447
190992	chr6	53767000	4.2447	2	0.956
190993	chr6	53767200	3.1148	2	0.9824
190994	chr6	53767400	3.4719	2	0.9961
190995	chr6	53767600	11.0539	2	1
190996	chr6	53767800	16.1534	2	1
190997	chr6	53768000	7.5235	2	1
190998	chr6	53768200	5.3747	2	1
190999	chr6	53768400	11.7974	2	1
191000	chr6	53768600	13.1206	2	1
191001	chr6	53768800	22.9626	2	1
191002	chr6	53769000	14.637	2	1
191003	chr6	53769200	32.5	2	1
191004	chr6	53769400	32.5	2	1
191005	chr6	53769600	30.0469	2	1
191006	chr6	53769800	25.4977	2	1
191007	chr6	53770000	30.2401	2	1
191008	chr6	53770200	16.897	2	1
191009	chr6	53770400	20.7846	2	1
191010	chr6	53770600	29.5785	2	1
191011	chr6	53770800	21.9146	2	1
191012	chr6	53771000	16.897	2	1
191013	chr6	53771200	9.6195	2	1
191014	chr6	53771400	11.1359	2	1
191015	chr6	53771600	10.3923	2	1
191016	chr6	53771800	10.3923	2	1
191017	chr6	53772000	5.5679	2	1
191018	chr6	53772200	9.7307	2	1
191019	chr6	53772400	6.2295	2	1
191020	chr6	53772600	0.9368	2	0.9973
191021	chr6	53772800	6.2295	2	1
191022	chr6	53773000	0.4684	2	0.9837
191023	chr6	53773200	3.7764	2	0.9852
191024	chr6	53773400	4.9063	2	0.9745
191271	chr6	53831000	7.0843	2	0.9909
191336	chr6	53846400	6.4227	2	0.817
191963	chr6	53988200	4.2447	2	0.9448
191964	chr6	53988400	4.0515	2	0.9953
191965	chr6	53988600	6.4227	2	1
191966	chr6	53988800	4.5199	2	1
191967	chr6	53989000	8.8759	2	1
191968	chr6	53989200	7.7459	2	1
191969	chr6	53989400	12.459	2	1
191970	chr6	53989600	11.9907	2	1
191971	chr6	53989800	16.1534	2	1
191972	chr6	53990000	14.4438	2	1
191973	chr6	53990200	25.6089	2	1
191974	chr6	53990400	10.8607	2	1
191975	chr6	53990600	7.5527	2	1
191976	chr6	53990800	5.7611	2	1
191977	chr6	53991000	2.0668	2	0.992
191978	chr6	53991200	3.3899	2	0.9897
191979	chr6	53991400	4.2447	2	0.9804
191980	chr6	53991600	1.13	2	0.8204
191981	chr6	53991800	4.2447	2	0.7903
193236	chr6	54275200	5.0995	2	0.7924
193237	chr6	54275400	1.13	2	0.7827
193238	chr6	54275600	0.4684	2	0.8073
193239	chr6	54275800	5.5679	2	0.9995
193240	chr6	54276000	9.0691	2	1
193241	chr6	54276200	4.0515	2	0.9999
193242	chr6	54276400	3.8583	2	0.9999
193243	chr6	54276600	4.9063	2	1
193244	chr6	54276800	3.3899	2	0.9998
193245	chr6	54277000	10.6675	2	1
193247	chr6	54277400	4.9063	2	1
193248	chr6	54277600	6.1183	2	1
193249	chr6	54277800	7.1663	2	1
193250	chr6	54278000	6.6979	2	1
193251	chr6	54278200	3.5831	2	0.9999
193252	chr6	54278400	5.7611	2	1
193253	chr6	54278600	4.9063	2	0.9999
193254	chr6	54278800	4.9883	2	0.9941
193646	chr6	54379800	6.5047	2	0.9745
193647	chr6	54380000	1.8736	2	0.8658
193648	chr6	54380200	3.5831	2	0.8254
193649	chr6	54380400	2.7284	2	0.6422
194236	chr6	54514800	3.3899	2	0.7531
194237	chr6	54515000	4.4379	2	0.9636
194238	chr6	54515200	1.7916	2	0.9706
194239	chr6	54515400	4.9063	2	0.9958
194240	chr6	54515600	0.164	2	0.9908
194241	chr6	54515800	3.1967	2	0.997
194242	chr6	54516000	6.9731	2	1
194243	chr6	54516200	7.7167	2	1
194244	chr6	54516400	3.3899	2	0.9908
194245	chr6	54516600	4.4379	2	0.9626
194721	chr6	54632200	2.7284	2	0.6362
194722	chr6	54632400	5.9251	2	0.9991
194723	chr6	54632600	5.1815	2	0.9985
195814	chr6	54893000	4.7131	2	0.9861
195815	chr6	54893200	3.5831	2	0.9973
195816	chr6	54893400	5.8431	2	1
195817	chr6	54893600	6.3115	2	1
195818	chr6	54893800	7.0843	2	1
195819	chr6	54894000	0.164	2	0.9963
195820	chr6	54894200	6.8911	2	1
195821	chr6	54894400	0.7436	2	0.997
195822	chr6	54894600	6.8911	2	1
195823	chr6	54894800	7.7459	2	1
195938	chr6	54921400	3.1967	2	0.7235
195939	chr6	54921600	2.9216	2	0.8847
195940	chr6	54921800	4.4379	2	0.9953
195941	chr6	54922000	4.5199	2	0.9998
195942	chr6	54922200	4.4379	2	0.9998
195943	chr6	54922400	2.7284	2	0.9957
195945	chr6	54922800	7.0843	2	0.9999
195946	chr6	54923000	3.1148	2	0.7259
196519	chr6	55064000	7.0843	2	1
196520	chr6	55064200	8.4075	2	1
196521	chr6	55064400	3.0035	2	0.9973
196523	chr6	55064800	3.5831	2	0.9987
196524	chr6	55065000	6.0363	2	1
196526	chr6	55065400	12.3771	2	1
196527	chr6	55065600	0.082	2	0.9952
196528	chr6	55065800	4.2447	2	0.9989
196529	chr6	55066000	1.6803	2	0.9976
196530	chr6	55066200	5.3747	2	1
196531	chr6	55066400	7.0843	2	1
196532	chr6	55066600	9.0691	2	1
196533	chr6	55066800	10.6675	2	1
196534	chr6	55067000	15.685	2	1
196535	chr6	55067200	19.2682	2	1
196536	chr6	55067400	19.3502	2	1
196537	chr6	55067600	23.7061	2	1
196538	chr6	55067800	20.7846	2	1
196539	chr6	55068000	20.9778	2	1
196540	chr6	55068200	9.3443	2	1
196541	chr6	55068400	6.2295	2	1
196543	chr6	55068800	2.0668	2	0.9908
196544	chr6	55069000	6.4227	2	0.9999
196545	chr6	55069200	4.1335	2	0.9636
196890	chr6	55144200	4.4379	2	0.7992
196891	chr6	55144400	4.2447	2	0.8239
196892	chr6	55144800	4.2447	2	0.7839
197461	chr6	55281600	6.2295	2	0.8027
197481	chr6	55285800	2.9216	2	0.6495
197482	chr6	55286000	5.0995	2	0.9933
197483	chr6	55286200	2.4532	2	0.9955
197484	chr6	55286400	5.5679	2	1
197485	chr6	55286600	4.9063	2	1
197486	chr6	55286800	5.0995	2	1
197487	chr6	55287000	3.5831	2	0.9999
197488	chr6	55287200	6.4227	2	1
197489	chr6	55287400	2.4532	2	0.8153
197490	chr6	55287600	3.1967	2	0.6762
197540	chr6	55297800	8.8759	2	1
